Id,Date,Species,Block,Street,Trap,TrapType,AddressNumberAndStreet,Latitude,Longitude,NumMosquitos,WnvPresent
14654,2012-09-10,CULEX RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,3,0
14655,2012-09-10,CULEX PIPIENS/RESTUANS,22,W ,T069,GRAVID,22XX W 69TH ST,41.768485667,-87.679463428,1,0
14656,2012-09-10,CULEX PIPIENS,52,S KOLMAR AVE,T114,GRAVID,52XX S KOLMAR AVE,41.798210726,-87.736924963,3,0
14657,2012-09-10,CULEX PIPIENS/RESTUANS,52,S KOLMAR AVE,T114,GRAVID,52XX S KOLMAR AVE,41.798210726,-87.736924963,19,0
14658,2012-09-10,CULEX PIPIENS/RESTUANS,52,S KOLMAR AVE,T114,GRAVID,52XX S KOLMAR AVE,41.798210726,-87.736924963,50,0
14659,2012-09-10,CULEX PIPIENS/RESTUANS,63,W ,T155,GRAVID,63XX W 64TH ST,41.776005392,-87.779407668,2,0
14660,2012-09-10,CULEX PIPIENS/RESTUANS,82,S KOSTNER AVE,T225,GRAVID,82XX S KOSTNER AVE,41.742670478,-87.731550059,1,0
14661,2012-09-10,UNSPECIFIED CULEX,82,S KOSTNER AVE,T225,GRAVID,82XX S KOSTNER AVE,41.742670478,-87.731550059,1,0
14662,2012-09-10,CULEX PIPIENS,42,W ,T235,GRAVID,42XX W 65TH ST,41.774841115,-87.728005819,4,0
14663,2012-09-10,CULEX RESTUANS,5,W ,T035,GRAVID,5XX W 72ND ST,41.763370922,-87.637872614,1,0
14664,2012-09-10,CULEX PIPIENS/RESTUANS,42,W ,T235,GRAVID,42XX W 65TH ST,41.774841115,-87.728005819,19,0
14665,2012-09-10,CULEX RESTUANS,42,W ,T235,GRAVID,42XX W 65TH ST,41.774841115,-87.728005819,1,0
14666,2012-09-10,CULEX PIPIENS,81,S ASHLAND,T068,GRAVID,81XX S ASHLAND,,,2,0
14667,2012-09-10,CULEX PIPIENS/RESTUANS,81,S ASHLAND,T068,GRAVID,81XX S ASHLAND,,,9,0
14668,2012-09-10,CULEX RESTUANS,81,S ASHLAND,T068,GRAVID,81XX S ASHLAND,,,2,0
14669,2012-09-10,CULEX PIPIENS/RESTUANS,51,W ,T065A,GRAVID,51XX W 63RD PL,41.777343144,-87.749665532,11,0
14670,2012-09-10,CULEX PIPIENS,10,E ,T073,GRAVID,10XX E 67TH ST,41.773085401,-87.600167559,4,0
14671,2012-09-10,CULEX PIPIENS/RESTUANS,10,E ,T073,GRAVID,10XX E 67TH ST,41.773085401,-87.600167559,9,0
14672,2012-09-10,CULEX RESTUANS,10,E ,T073,GRAVID,10XX E 67TH ST,41.773085401,-87.600167559,2,0
14673,2012-09-10,CULEX PIPIENS/RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,8,0
14674,2012-09-10,CULEX RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,2,0
14675,2012-09-10,CULEX PIPIENS/RESTUANS,64,S STONY ISLAND AVE,T077,GRAVID,64XX S STONY ISLAND AVE,41.778128858,-87.586245035,1,0
14676,2012-09-10,CULEX PIPIENS,71,S SOUTH SHORE DR,T079,GRAVID,71XX S SOUTH SHORE DR,41.765752525,-87.562465208,1,0
14677,2012-09-10,CULEX PIPIENS/RESTUANS,71,S SOUTH SHORE DR,T079,GRAVID,71XX S SOUTH SHORE DR,41.765752525,-87.562465208,2,0
14678,2012-09-10,CULEX PIPIENS/RESTUANS,40,S DEARBORN ST,T081,GRAVID,40XX S DEARBORN ST,41.820051649,-87.627347571,2,0
14679,2012-09-10,CULEX RESTUANS,40,S DEARBORN ST,T081,GRAVID,40XX S DEARBORN ST,41.820051649,-87.627347571,1,0
14680,2012-09-10,CULEX PIPIENS/RESTUANS,50,S UNION AVE,T082,GRAVID,50XX S UNION AVE,41.802359309,-87.643075919,5,0
14681,2012-09-10,CULEX PIPIENS/RESTUANS,22,W PERSHING RD,T060,GRAVID,22XX W PERSHING RD,41.823127706,-87.682529037,3,0
14682,2012-09-10,CULEX PIPIENS/RESTUANS,104,S VINCENNES AVE,T089,GRAVID,104XX S VINCENNES AVE,41.704338415,-87.657084272,1,0
14683,2012-09-10,CULEX PIPIENS/RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,2,0
14684,2012-09-10,CULEX PIPIENS/RESTUANS,17,W ,T094,GRAVID,17XX W 95TH ST,41.7212875,-87.665235702,8,0
14685,2012-09-10,CULEX PIPIENS/RESTUANS,3,W ,T095,GRAVID,3XX W 104TH ST,41.705327644,-87.632955365,6,1
14686,2012-09-10,CULEX PIPIENS/RESTUANS,4,W ,T135,GRAVID,4XX W 127TH,,,5,0
14687,2012-09-10,CULEX PIPIENS/RESTUANS,127,S DOTY AVE,T115,GRAVID,127XX S DOTY AVE,41.662386728,-87.590179728,3,0
14688,2012-09-10,CULEX PIPIENS/RESTUANS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,3,0
14689,2012-09-10,CULEX PIPIENS/RESTUANS,101,S STONY ISLAND AVE,T138,GRAVID,101XX S STONY ISLAND AVE,41.710542402,-87.584558933,2,0
14690,2012-09-10,CULEX RESTUANS,101,S STONY ISLAND AVE,T138,GRAVID,101XX S STONY ISLAND AVE,41.710542402,-87.584558933,4,0
14691,2012-09-10,CULEX PIPIENS/RESTUANS,131,S TORRENCE AVE,T200,GRAVID,131XX S TORRENCE AVE,41.656676999,-87.559440719,1,0
14692,2012-09-10,CULEX PIPIENS/RESTUANS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,5,0
14693,2012-09-10,CULEX PIPIENS,4,E ,T221,GRAVID,4XX E 130TH ST,41.659236018,-87.612015128,10,0
14694,2012-09-10,CULEX PIPIENS/RESTUANS,4,E ,T221,GRAVID,4XX E 130TH ST,41.659236018,-87.612015128,17,0
14695,2012-09-10,CULEX PIPIENS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,15,0
14696,2012-09-10,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,5,0
14697,2012-09-10,CULEX PIPIENS,100,W OHARE,T903,GRAVID,100XX W OHARE,,,12,0
14698,2012-09-10,CULEX PIPIENS/RESTUANS,100,W OHARE,T903,GRAVID,100XX W OHARE,,,23,0
14699,2012-09-10,CULEX PIPIENS,100,W OHARE,T904,GRAVID,100XX W OHARE,,,19,0
14700,2012-09-10,CULEX PIPIENS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,7,0
14701,2012-09-10,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,13,0
14702,2012-09-10,CULEX RESTUANS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,1,0
14703,2012-09-10,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,1,0
14704,2012-09-10,CULEX PIPIENS,100,W OHARE AIRPORT,T912,GRAVID,100XX W OHARE AIRPORT,,,5,0
14705,2012-09-10,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T912,GRAVID,100XX W OHARE AIRPORT,,,10,0
14706,2012-09-10,CULEX PIPIENS,100,W OHARE AIRPORT,T913,GRAVID,100XX W OHARE AIRPORT,,,13,0
14707,2012-09-10,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T913,GRAVID,100XX W OHARE AIRPORT,,,50,1
14708,2012-09-10,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T913,GRAVID,100XX W OHARE AIRPORT,,,31,1
14709,2012-09-10,CULEX RESTUANS,100,W OHARE AIRPORT,T913,GRAVID,100XX W OHARE AIRPORT,,,6,0
14710,2012-09-10,CULEX PIPIENS,100,W OHARE AIRPORT,T916,GRAVID,100XX W OHARE AIRPORT,,,8,0
14711,2012-09-10,CULEX RESTUANS,100,W OHARE AIRPORT,T916,GRAVID,100XX W OHARE AIRPORT,,,5,1
14712,2012-09-10,CULEX PIPIENS/RESTUANS,79,S CHICAGO,T083,GRAVID,79XX S CHICAGO,,,15,0
14713,2012-09-10,CULEX RESTUANS,79,S CHICAGO,T083,GRAVID,79XX S CHICAGO,,,2,0
14714,2012-09-13,CULEX PIPIENS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,8,0
14715,2012-09-13,CULEX PIPIENS/RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,46,0
14716,2012-09-13,CULEX PIPIENS/RESTUANS,46,N MILWAUKEE AVE,T003,GRAVID,46XX N MILWAUKEE AVE,41.965374859,-87.758411715,5,0
14717,2012-09-13,CULEX RESTUANS,46,N MILWAUKEE AVE,T003,GRAVID,46XX N MILWAUKEE AVE,41.965374859,-87.758411715,2,0
14718,2012-09-13,CULEX PIPIENS/RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,10,0
14719,2012-09-13,CULEX RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,1,0
14720,2012-09-13,CULEX PIPIENS,91,W HIGGINS RD,T009,GRAVID,91XX W HIGGINS RD,41.988586396,-87.854473351,1,0
14721,2012-09-13,CULEX RESTUANS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,7,0
14722,2012-09-13,CULEX PIPIENS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,1,0
14723,2012-09-13,CULEX PIPIENS/RESTUANS,51,N MONT CLARE AVE,T223,GRAVID,51XX N MONT CLARE AVE,41.974522761,-87.80458947,2,0
14724,2012-09-13,CULEX PIPIENS/RESTUANS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,6,0
14725,2012-09-13,CULEX PIPIENS,6,W MONTROSE DR,T017,GRAVID,6XX W MONTROSE DR,41.962014638,-87.646847726,3,0
14726,2012-09-13,CULEX PIPIENS/RESTUANS,58,N WESTERN AVE,T028,GRAVID,58XX N WESTERN AVE,41.987244608,-87.68941677,1,0
14727,2012-09-13,CULEX PIPIENS,28,N FRANCISCO AVE,T147,GRAVID,28XX N FRANCISCO AVE,41.93279021,-87.700237884,2,0
14728,2012-09-13,CULEX PIPIENS/RESTUANS,28,N FRANCISCO AVE,T147,GRAVID,28XX N FRANCISCO AVE,41.93279021,-87.700237884,3,0
14729,2012-09-13,CULEX PIPIENS,45,N CAMPBELL AVE,T220,GRAVID,45XX N CAMPBELL AVE,41.964405454,-87.691370391,2,0
14730,2012-09-13,CULEX PIPIENS/RESTUANS,45,N CAMPBELL AVE,T220,GRAVID,45XX N CAMPBELL AVE,41.964405454,-87.691370391,13,0
14731,2012-09-13,CULEX PIPIENS,58,N RIDGE AVE,T231,GRAVID,58XX N RIDGE AVE,41.987880692,-87.666785075,5,0
14732,2012-09-13,CULEX PIPIENS/RESTUANS,58,N RIDGE AVE,T231,GRAVID,58XX N RIDGE AVE,41.987880692,-87.666785075,19,0
14733,2012-09-13,CULEX RESTUANS,58,N RIDGE AVE,T231,GRAVID,58XX N RIDGE AVE,41.987880692,-87.666785075,6,0
14734,2012-09-13,CULEX PIPIENS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,2,0
14735,2012-09-13,CULEX PIPIENS/RESTUANS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,15,0
14736,2012-09-13,CULEX RESTUANS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,1,0
14737,2012-09-13,CULEX PIPIENS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,2,0
14738,2012-09-13,CULEX PIPIENS/RESTUANS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,8,0
14739,2012-09-13,CULEX PIPIENS/RESTUANS,17,N PULASKI RD,T039,GRAVID,17XX N PULASKI RD,41.913567582,-87.726300302,10,0
14740,2012-09-13,CULEX PIPIENS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,6,0
14741,2012-09-13,CULEX PIPIENS/RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,27,0
14742,2012-09-13,CULEX PIPIENS/RESTUANS,25,S MILLARD AVE,T152,GRAVID,25XX S MILLARD AVE,41.845715402,-87.715898597,5,0
14743,2012-09-13,CULEX PIPIENS,13,N LARAMIE AVE,T230,GRAVID,13XX N LARAMIE AVE,41.904773448,-87.755685753,4,0
14744,2012-09-13,CULEX PIPIENS/RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,1,0
14745,2012-09-13,CULEX PIPIENS,11,W ROOSEVELT RD,T048,GRAVID,11XX W ROOSEVELT RD,41.866915182,-87.654918844,3,0
14746,2012-09-13,CULEX PIPIENS/RESTUANS,11,W ROOSEVELT RD,T048,GRAVID,11XX W ROOSEVELT RD,41.866915182,-87.654918844,7,0
14747,2012-09-13,CULEX PIPIENS/RESTUANS,11,W CHICAGO AVE,T049,GRAVID,11XX W CHICAGO AVE,41.896131093,-87.656762124,1,0
14748,2012-09-13,CULEX PIPIENS/RESTUANS,22,N CANNON DR,T054A,GRAVID,22XX N CANNON DR,41.922736649,-87.632449967,6,0
14749,2012-09-13,CULEX PIPIENS/RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,1,0
14750,2012-09-13,CULEX RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,1,0
14751,2012-09-13,CULEX PIPIENS/RESTUANS,35,W ,T062,GRAVID,35XX W 51ST ST,41.800597087,-87.711730345,23,0
14752,2012-09-13,CULEX PIPIENS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,1,0
14753,2012-09-13,CULEX PIPIENS/RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,5,0
14754,2012-09-13,CULEX PIPIENS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,4,0
14755,2012-09-13,CULEX PIPIENS/RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,26,0
14756,2012-09-13,CULEX RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,4,0
14757,2012-09-13,UNSPECIFIED CULEX,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,4,0
14758,2012-09-13,CULEX PIPIENS,52,S KOLMAR AVE,T114,GRAVID,52XX S KOLMAR AVE,41.798210726,-87.736924963,1,0
14759,2012-09-13,CULEX PIPIENS/RESTUANS,52,S KOLMAR AVE,T114,GRAVID,52XX S KOLMAR AVE,41.798210726,-87.736924963,4,0
14760,2012-09-13,CULEX RESTUANS,52,S KOLMAR AVE,T114,GRAVID,52XX S KOLMAR AVE,41.798210726,-87.736924963,2,0
14761,2012-09-13,CULEX PIPIENS,81,S ASHLAND,T068,GRAVID,81XX S ASHLAND,,,1,0
14762,2012-09-13,CULEX PIPIENS/RESTUANS,10,E ,T073,GRAVID,10XX E 67TH ST,41.773085401,-87.600167559,5,0
14763,2012-09-13,CULEX PIPIENS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,1,0
14764,2012-09-13,CULEX PIPIENS/RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,5,0
14765,2012-09-13,CULEX PIPIENS,64,S STONY ISLAND AVE,T077,GRAVID,64XX S STONY ISLAND AVE,41.778128858,-87.586245035,3,0
14766,2012-09-13,CULEX PIPIENS/RESTUANS,71,S SOUTH SHORE DR,T079,GRAVID,71XX S SOUTH SHORE DR,41.765752525,-87.562465208,2,0
14767,2012-09-13,CULEX PIPIENS,50,S UNION AVE,T082,GRAVID,50XX S UNION AVE,41.802359309,-87.643075919,1,0
14768,2012-09-13,CULEX PIPIENS/RESTUANS,50,S UNION AVE,T082,GRAVID,50XX S UNION AVE,41.802359309,-87.643075919,1,0
14769,2012-09-13,CULEX PIPIENS,9,W GARFIELD BLVD,T226,GRAVID,9XX W GARFIELD BLVD,41.794366478,-87.648925137,2,0
14770,2012-09-13,CULEX PIPIENS/RESTUANS,9,W GARFIELD BLVD,T226,GRAVID,9XX W GARFIELD BLVD,41.794366478,-87.648925137,3,0
14771,2012-09-13,CULEX PIPIENS,3,W ,T095,GRAVID,3XX W 104TH ST,41.705327644,-87.632955365,3,0
14772,2012-09-13,CULEX PIPIENS/RESTUANS,3,W ,T095,GRAVID,3XX W 104TH ST,41.705327644,-87.632955365,1,0
14773,2012-09-13,CULEX RESTUANS,3,W ,T095,GRAVID,3XX W 104TH ST,41.705327644,-87.632955365,1,0
14774,2012-09-13,CULEX PIPIENS/RESTUANS,35,W ,T158,GRAVID,35XX W 116TH ST,41.682180403,-87.710091651,1,0
14775,2012-09-13,CULEX PIPIENS/RESTUANS,6,E ,T227,GRAVID,6XX E 91ST PL,41.728490034,-87.608524308,1,0
14776,2012-09-13,CULEX PIPIENS/RESTUANS,127,S DOTY AVE,T115,GRAVID,127XX S DOTY AVE,41.662386728,-87.590179728,1,0
14777,2012-09-13,CULEX RESTUANS,101,S STONY ISLAND AVE,T138,GRAVID,101XX S STONY ISLAND AVE,41.710542402,-87.584558933,5,0
14778,2012-09-13,CULEX PIPIENS/RESTUANS,131,S BRANDON AVE,T209,GRAVID,131XX S BRANDON AVE,41.657068876,-87.546048865,2,0
14779,2012-09-13,CULEX RESTUANS,131,S BRANDON AVE,T209,GRAVID,131XX S BRANDON AVE,41.657068876,-87.546048865,1,0
14780,2012-09-13,CULEX RESTUANS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,2,0
14781,2012-09-13,CULEX PIPIENS,4,E ,T221,GRAVID,4XX E 130TH ST,41.659236018,-87.612015128,9,0
14782,2012-09-13,CULEX PIPIENS/RESTUANS,4,E ,T221,GRAVID,4XX E 130TH ST,41.659236018,-87.612015128,3,0
14783,2012-09-13,CULEX RESTUANS,4,E ,T221,GRAVID,4XX E 130TH ST,41.659236018,-87.612015128,1,0
14784,2012-09-13,CULEX PIPIENS,100,W OHARE AIRPORT,T900,GRAVID,100XX W OHARE AIRPORT,,,21,0
14785,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T900,GRAVID,100XX W OHARE AIRPORT,,,50,0
14786,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T900,GRAVID,100XX W OHARE AIRPORT,,,46,1
14787,2012-09-13,CULEX RESTUANS,100,W OHARE AIRPORT,T900,GRAVID,100XX W OHARE AIRPORT,,,8,0
14788,2012-09-13,CULEX PIPIENS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,17,0
14789,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,50,0
14790,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,43,1
14791,2012-09-13,CULEX RESTUANS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,9,0
14792,2012-09-13,CULEX PIPIENS,100,W OHARE AIRPORT,T912,GRAVID,100XX W OHARE AIRPORT,,,23,0
14793,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T912,GRAVID,100XX W OHARE AIRPORT,,,36,1
14794,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T913,GRAVID,100XX W OHARE AIRPORT,,,50,0
14795,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T913,GRAVID,100XX W OHARE AIRPORT,,,27,1
14796,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T916,GRAVID,100XX W OHARE AIRPORT,,,50,1
14797,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T916,GRAVID,100XX W OHARE AIRPORT,,,50,1
14798,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T916,GRAVID,100XX W OHARE AIRPORT,,,50,1
14799,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T916,GRAVID,100XX W OHARE AIRPORT,,,50,1
14800,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T916,GRAVID,100XX W OHARE AIRPORT,,,18,1
14801,2012-09-13,CULEX PIPIENS,100,W OHARE AIRPORT,T918,GRAVID,100XX W OHARE AIRPORT,,,3,0
14802,2012-09-13,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T918,GRAVID,100XX W OHARE AIRPORT,,,10,0
14803,2012-09-20,CULEX PIPIENS/RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,1,0
14804,2012-09-20,CULEX PIPIENS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,4,0
14805,2012-09-20,CULEX PIPIENS/RESTUANS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,7,0
14806,2012-09-20,CULEX PIPIENS/RESTUANS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,1,0
14807,2012-09-20,CULEX PIPIENS,51,N MONT CLARE AVE,T223,GRAVID,51XX N MONT CLARE AVE,41.974522761,-87.80458947,3,0
14808,2012-09-20,CULEX PIPIENS/RESTUANS,51,N MONT CLARE AVE,T223,GRAVID,51XX N MONT CLARE AVE,41.974522761,-87.80458947,1,0
14809,2012-09-20,CULEX PIPIENS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,1,0
14810,2012-09-20,CULEX PIPIENS/RESTUANS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,2,0
14811,2012-09-20,UNSPECIFIED CULEX,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,1,0
14812,2012-09-20,CULEX PIPIENS/RESTUANS,58,N PULASKI RD,T027,GRAVID,58XX N PULASKI RD,41.986319851,-87.728378456,3,0
14813,2012-09-20,CULEX PIPIENS/RESTUANS,28,N FRANCISCO AVE,T147,GRAVID,28XX N FRANCISCO AVE,41.93279021,-87.700237884,3,0
14814,2012-09-20,CULEX PIPIENS/RESTUANS,58,N RIDGE AVE,T231,GRAVID,58XX N RIDGE AVE,41.987880692,-87.666785075,1,0
14815,2012-09-20,CULEX RESTUANS,58,N RIDGE AVE,T231,GRAVID,58XX N RIDGE AVE,41.987880692,-87.666785075,9,0
14816,2012-09-20,CULEX PIPIENS/RESTUANS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,1,0
14817,2012-09-20,UNSPECIFIED CULEX,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,1,0
14818,2012-09-20,CULEX PIPIENS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,4,0
14819,2012-09-20,CULEX PIPIENS/RESTUANS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,6,0
14820,2012-09-20,CULEX RESTUANS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,1,0
14821,2012-09-20,CULEX PIPIENS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,2,0
14822,2012-09-20,CULEX PIPIENS/RESTUANS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,5,0
14823,2012-09-20,CULEX PIPIENS,14,N HUMBOLDT DR,T033,GRAVID,14XX N HUMBOLDT DR,41.907284873,-87.701394637,1,0
14824,2012-09-20,CULEX PIPIENS,17,N PULASKI RD,T039,GRAVID,17XX N PULASKI RD,41.913567582,-87.726300302,1,0
14825,2012-09-20,CULEX PIPIENS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,13,0
14826,2012-09-20,CULEX PIPIENS/RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,17,0
14827,2012-09-20,CULEX PIPIENS,13,N LARAMIE AVE,T230,GRAVID,13XX N LARAMIE AVE,41.904773448,-87.755685753,4,0
14828,2012-09-20,CULEX PIPIENS/RESTUANS,13,N LARAMIE AVE,T230,GRAVID,13XX N LARAMIE AVE,41.904773448,-87.755685753,3,0
14829,2012-09-20,CULEX PIPIENS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,2,0
14830,2012-09-20,CULEX PIPIENS/RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,5,0
14831,2012-09-20,CULEX PIPIENS,11,W ROOSEVELT RD,T048,GRAVID,11XX W ROOSEVELT RD,41.866915182,-87.654918844,1,0
14832,2012-09-20,CULEX PIPIENS/RESTUANS,11,W ROOSEVELT RD,T048,GRAVID,11XX W ROOSEVELT RD,41.866915182,-87.654918844,1,0
14833,2012-09-20,CULEX PIPIENS/RESTUANS,22,N CANNON DR,T054A,GRAVID,22XX N CANNON DR,41.922736649,-87.632449967,1,0
14834,2012-09-20,CULEX PIPIENS/RESTUANS,22,N CANNON DR,T054B,GRAVID,22XX N CANNON DR,41.9220638,-87.63223306,1,0
14835,2012-09-20,CULEX RESTUANS,17,N ASHLAND AVE,T232,GRAVID,17XX N ASHLAND AVE,41.913051863,-87.667905236,1,0
14836,2012-09-20,CULEX PIPIENS,35,W ,T062,GRAVID,35XX W 51ST ST,41.800597087,-87.711730345,3,0
14837,2012-09-20,CULEX PIPIENS/RESTUANS,35,W ,T062,GRAVID,35XX W 51ST ST,41.800597087,-87.711730345,2,0
14838,2012-09-20,CULEX RESTUANS,35,W ,T062,GRAVID,35XX W 51ST ST,41.800597087,-87.711730345,7,0
14839,2012-09-20,CULEX PIPIENS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,15,0
14840,2012-09-20,CULEX PIPIENS/RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,8,0
14841,2012-09-20,CULEX RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,1,0
14842,2012-09-20,CULEX PIPIENS/RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,4,0
14843,2012-09-20,CULEX RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,1,0
